review,guest_satisfaction_overall,accuracy_rating,cleanliness_rating,location_rating,value_rating,new_price,log_price
12,85,9,8,10,8,54,-1.1061142683029177
12,85,9,8,10,8,53,-1.1348973512649536
13,86,9,8,10,8,54,-1.1061142683029177
13,86,9,8,10,8,52,-1.1642285585403442
13,86,9,8,10,8,43,-1.4568654298782349
13,86,9,8,10,8,34,-1.8184814453125
13,86,9,8,10,8,28,-2.117450714111328
19,89,9,8,10,9,29,-2.063416004180908
21,89,9,8,10,9,45,-1.3868606090545654
21,89,9,8,10,9,45,-1.3868606090545654
24,88,9,8,10,9,47,-1.319900631904602
26,88,9,8,10,9,46,-1.3530166149139404
30,88,10,8,10,9,63,-0.8687468767166138
2,100,10,10,10,10,61,-0.9184235334396362
3,100,10,10,9,9,61,-0.9184235334396362
7,100,10,10,9,10,62,-0.8933847546577454
9,100,10,10,9,10,60,-0.9438757300376892
12,98,10,10,9,9,55,-1.0778594017028809
12,98,10,10,9,9,45,-1.3868606090545654
14,98,10,10,9,10,46,-1.3530166149139404
14,98,10,10,9,10,45,-1.3868606090545654
16,99,10,10,9,10,44,-1.421465277671814
18,99,10,10,9,10,43,-1.4568654298782349
19,99,10,10,9,10,40,-1.5682278871536257
19,99,10,10,9,10,41,-1.530205249786377
21,99,10,10,9,10,41,-1.530205249786377
24,98,10,10,9,10,45,-1.3868606090545654
25,98,10,10,9,10,47,-1.319900631904602
27,98,10,10,9,10,48,-1.2874815464019775
32,97,10,10,9,10,54,-1.1061142683029177
73,96,10,10,9,10,43,-1.4568654298782349
1,100,10,10,10,10,119,0.1105751246213913
3,100,10,10,10,10,119,0.1105751246213913
33,99,10,10,10,10,85.66666412353516,-0.3955085575580597
1,100,10,10,10,10,111.33333587646484,0.00802997220307588
1,100,10,10,10,10,110.33333587646484,-0.00586357759311795
1,100,10,10,10,10,128.3333282470703,0.22684495151042935
3,100,9,10,10,9,127.16666412353516,0.21278251707553864
3,100,9,10,10,9,125.16666412353516,0.18837225437164307
3,100,9,10,10,9,124,0.17395223677158356
3,100,9,10,10,9,122,0.1489134430885315
3,100,9,10,10,9,101.83333587646484,-0.1293099969625473
3,100,9,10,10,9,100.83333587646484,-0.14450611174106598
3,100,9,10,10,9,94.33333587646484,-0.2471129447221756
2,96,10,10,10,9,81,-0.4817621111869812
3,95,10,9,10,9,80,-0.500890851020813
4,90,10,10,10,10,80,-0.500890851020813
6,93,10,10,10,10,80,-0.500890851020813
15,94,10,10,10,10,69,-0.7286644577980042
15,94,10,10,10,10,68,-0.7511444091796875
15,94,10,10,10,10,69,-0.7286644577980042
16,95,10,10,10,10,67,-0.7739568948745728
16,95,10,10,10,10,66,-0.7971130609512329
16,95,10,10,10,10,65,-0.820622444152832
16,95,10,10,10,10,61,-0.9184235334396362
17,95,10,10,10,10,70,-0.7065083980560303
18,95,10,10,10,10,70,-0.7065083980560303
19,94,10,10,10,10,72,-0.6631293892860413
23,95,10,10,10,10,71,-0.6846657991409302
28,95,10,10,10,10,71,-0.6846657991409302
144,97,10,10,10,10,52,-1.1642285585403442
1,94,8,10,10,8,84,-0.42576202750205994
1,100,8,10,10,8,84,-0.42576202750205994
1,100,8,10,10,8,84,-0.42576202750205994
1,100,8,10,10,8,83,-0.44420355558395386
1,100,8,10,10,8,82,-0.4628682732582092
1,100,8,10,10,8,95,-0.23626874387264252
1,100,8,10,10,8,81,-0.4817621111869812
2,100,9,10,10,8,79,-0.5202605128288269
2,100,9,10,10,8,78,-0.5398761034011841
2,100,9,10,10,8,77,-0.559745728969574
3,100,9,10,10,9,72,-0.6631293892860413
3,100,9,10,10,9,73,-0.6418896317481995
3,100,9,10,10,9,73,-0.6418896317481995
3,100,9,10,10,9,73,-0.6418896317481995
3,100,9,10,10,9,100,-0.15728506445884705
3,100,9,10,10,9,103.16666412353516,-0.1092795506119728
4,100,10,10,10,9,103.16666412353516,-0.1092795506119728
1,100,10,10,10,10,281.5,1.4363930225372314
1,100,10,10,10,10,281.5,1.4363930225372314
1,100,10,10,10,10,282.6666564941406,1.4427618980407717
2,100,10,9,10,10,278.1666564941406,1.4180505275726318
2,100,10,9,10,10,279,1.422656536102295
2,100,10,9,10,10,275.6666564941406,1.4041489362716677
2,100,10,9,10,10,277.8333435058594,1.4162039756774902
2,100,10,9,10,10,271.3333435058594,1.379751205444336
2,100,10,9,10,10,265.8333435058594,1.3482171297073364
2,100,10,9,10,10,263.6666564941406,1.335615158081055
2,100,10,9,10,10,246.1666717529297,1.229863524436951
2,100,10,9,10,10,250.6666717529297,1.257758617401123
2,100,10,9,10,10,249.5,1.2505745887756348
2,100,10,9,10,10,256.3333435058594,1.292181134223938
2,100,10,9,10,10,264.1666564941406,1.338532328605652
2,100,10,9,10,10,262,1.3258510828018188
2,100,10,9,10,10,260.8333435058594,1.3189791440963743
1,100,10,10,10,10,103.5,-0.10431232303380966
1,100,10,10,10,10,103.33333587646484,-0.1067941039800644
1,100,10,10,10,10,104.5,-0.08950609713792801
1,100,10,10,10,10,102.33333587646484,-0.12176847457885742
1,100,10,10,10,10,100,-0.15728506445884705
1,80,0,0,0,0,85,-0.4075385928153992
2,90,10,8,8,6,85,-0.4075385928153992
2,90,10,8,8,6,85,-0.4075385928153992
2,90,10,8,8,6,84,-0.42576202750205994
2,90,10,8,8,6,83,-0.44420355558395386
2,90,10,8,8,6,81,-0.4817621111869812
2,90,10,8,8,6,82,-0.4628682732582092
2,90,10,8,8,6,80,-0.500890851020813
2,90,10,8,8,6,79,-0.5202605128288269
2,90,10,8,8,6,78,-0.5398761034011841
2,90,10,8,8,6,73,-0.6418896317481995
2,90,10,8,8,6,74,-0.6209391951560974
2,90,10,8,8,6,74,-0.6209391951560974
2,90,10,8,8,6,74,-0.6209391951560974
2,90,10,8,8,6,76,-0.579874575138092
2,90,10,8,8,6,75,-0.6002699136734009
2,90,10,8,8,6,75,-0.6002699136734009
1,94,10,8,10,10,80,-0.500890851020813
2,100,10,9,10,10,83.16666412353516,-0.4411145448684693
3,93,10,9,9,9,83.16666412353516,-0.4411145448684693
3,93,10,9,9,9,82.16666412353516,-0.45974183082580566
3,93,10,9,9,9,81,-0.4817621111869812
3,93,10,9,9,9,80,-0.500890851020813
3,93,10,9,9,9,81,-0.4817621111869812
3,93,10,9,9,9,79,-0.5202605128288269
3,93,10,9,9,9,77,-0.559745728969574
3,93,10,9,9,9,76.83333587646484,-0.5630821585655212
4,95,10,9,9,9,71.66666412353516,-0.6702751517295837
4,95,10,9,9,9,72.66666412353516,-0.6489369869232178
4,95,10,9,9,9,72.66666412353516,-0.6489369869232178
4,95,10,9,9,9,72.66666412353516,-0.6489369869232178
4,95,10,9,9,9,74.83333587646484,-0.6036959290504456
4,95,10,9,9,9,73.83333587646484,-0.6244114637374878
4,95,10,9,9,9,73.83333587646484,-0.6244114637374878
2,100,10,10,8,10,118,0.09758103638887404
3,100,10,10,9,10,142,0.38267120718955994
4,100,10,10,9,10,139,0.3497906029224396
5,100,10,10,9,10,138,0.3386725187301636
5,100,10,10,9,10,158,0.5470765233039856
1,80,8,8,8,8,160,0.5664461255073547
4,70,8,7,9,7,158.8333282470703,0.5551767945289612
6,77,8,7,9,8,163.8333282470703,0.6029033064842224
7,77,9,7,9,8,165.5,0.6184885501861572
8,80,9,7,9,9,162.5,0.5903204083442688
8,80,9,7,9,9,160.3333282470703,0.569650411605835
8,80,9,7,9,9,162.5,0.5903204083442688
8,80,9,7,9,9,158.1666717529297,0.5486999750137329
8,80,9,7,9,9,103,-0.1117694079875946
8,80,9,7,9,9,101.83333587646484,-0.1293099969625473
8,80,9,7,9,9,95.16666412353516,-0.23356963694095612
8,80,9,7,9,9,96.33333587646484,-0.21480724215507507
8,80,9,7,9,9,96.33333587646484,-0.21480724215507507
8,80,9,7,9,9,96.16666412353516,-0.21747331321239471
9,82,9,7,10,9,99.66666412353516,-0.16242630779743197
9,82,9,7,10,9,98.5,-0.180557981133461
9,82,9,7,10,9,98.5,-0.180557981133461
1,80,10,8,6,8,47,-1.319900631904602
1,80,10,8,6,8,47,-1.319900631904602
1,80,10,8,6,8,46,-1.3530166149139404
1,80,10,8,6,8,78,-0.5398761034011841
1,80,10,8,6,8,74,-0.6209391951560974
1,80,10,8,6,8,57,-1.0228594541549685
1,80,10,8,6,8,58,-0.9960789680480956
1,80,10,8,6,8,57,-1.0228594541549685
1,80,10,8,6,8,57,-1.0228594541549685
1,80,10,8,6,8,59,-0.969756007194519
1,80,10,8,6,8,59,-0.969756007194519
1,80,10,8,6,8,59,-0.969756007194519
1,77,8,4,8,8,74,-0.6209391951560974
3,80,9,8,9,9,72.83333587646484,-0.6454096436500549
5,88,9,9,10,10,72.83333587646484,-0.6454096436500549
9,93,10,9,10,10,72.83333587646484,-0.6454096436500549
11,93,10,9,10,10,71.66666412353516,-0.6702751517295837
14,94,10,9,9,10,70.66666412353516,-0.6919121146202087
15,95,10,9,9,10,70.66666412353516,-0.6919121146202087
16,95,10,10,10,10,67.33333587646484,-0.7663155198097229
18,93,10,9,10,10,62.66666793823242,-0.876915454864502
20,94,10,10,10,10,63.83333206176758,-0.8485122919082642
22,95,10,10,10,10,63.83333206176758,-0.8485122919082642
25,94,10,10,10,10,63.83333206176758,-0.8485122919082642
27,93,10,9,10,10,65,-0.820622444152832
29,93,10,9,10,10,65,-0.820622444152832
35,93,10,9,10,10,65,-0.820622444152832
137,92,10,9,10,10,56.66666793823242,-1.0318907499313354
1,100,10,10,10,10,93.66666412353516,-0.25803348422050476
1,100,10,10,10,10,97.83333587646484,-0.19101521372795105
1,100,10,10,10,10,51,-1.194129228591919
2,100,10,10,10,10,67,-0.7739568948745728
1,100,10,10,10,10,75,-0.6002699136734009
3,93,10,9,10,9,76,-0.579874575138092
6,90,9,8,10,9,74,-0.6209391951560974
2,80,7,6,9,10,83,-0.44420355558395386
2,80,7,6,9,10,83,-0.44420355558395386
4,80,7,6,9,10,75.5,-0.5900388360023499
4,80,7,6,9,10,78.5,-0.5300371050834656
1,100,10,10,8,8,82,-0.4628682732582092
1,100,10,10,8,8,80,-0.500890851020813
1,100,10,10,8,8,73,-0.6418896317481995
1,100,10,10,8,8,71.83333587646484,-0.6666978597640991
1,100,10,10,8,8,67.66666412353516,-0.7587108612060547
1,100,10,10,8,8,68.66666412353516,-0.7361215353012085
1,100,10,10,8,8,68.66666412353516,-0.7361215353012085
1,100,10,0,0,0,39.33333206176758,-1.5941081047058103
1,100,10,0,0,0,41.33333206176758,-1.5177369117736816
4,90,10,9,9,9,41.33333206176758,-1.5177369117736816
5,92,10,10,10,10,41.33333206176758,-1.5177369117736816
6,90,10,10,9,9,41.33333206176758,-1.5177369117736816
6,90,10,10,9,9,41.33333206176758,-1.5177369117736816
7,91,10,10,9,9,41.33333206176758,-1.5177369117736816
7,91,10,10,9,9,41.33333206176758,-1.5177369117736816
7,91,10,10,9,9,39.33333206176758,-1.5941081047058103
7,91,10,10,9,9,39.33333206176758,-1.5941081047058103
7,91,10,10,9,9,39.33333206176758,-1.5941081047058103
7,91,10,10,9,9,47.16666793823242,-1.3144495487213137
7,91,10,10,9,9,47.16666793823242,-1.3144495487213137
7,91,10,10,9,9,43.16666793823242,-1.4509087800979614
8,90,10,9,9,9,43.16666793823242,-1.4509087800979614
4,100,10,10,9,10,115,0.05792618915438652
6,97,10,10,9,9,108,-0.03877723962068558
7,97,10,10,9,9,109,-0.02458484657108783
7,97,10,10,9,9,104,-0.09689122438430786
7,97,10,10,9,9,103,-0.1117694079875946
2,100,10,10,10,10,94,-0.2525632977485657
3,100,10,10,10,10,95,-0.23626874387264252
4,100,10,10,10,10,93,-0.26903262734413147
13,98,10,10,10,10,99.83333587646484,-0.1598534882068634
1,80,8,8,8,8,237.8333282470703,1.1768335103988647
1,80,8,8,8,8,155.1666717529297,0.519213080406189
3,87,9,9,9,9,150.8333282470703,0.4755976498126984
6,93,9,9,9,10,148.5,0.45159122347831726
6,93,9,9,9,10,149.6666717529297,0.46364104747772217
7,94,9,9,9,10,146.3333282470703,0.42895859479904175
10,92,9,10,9,9,143.1666717529297,0.39527028799057007
10,92,9,10,9,9,142,0.38267120718955994
11,91,9,10,9,9,133.1666717529297,0.28377383947372437
12,92,9,10,10,9,156.3333282470703,0.5307474732398987
12,92,9,10,10,9,156.3333282470703,0.5307474732398987
13,92,9,10,10,9,155.3333282470703,0.5208658576011658
13,92,9,10,10,9,203.6666717529297,0.938027024269104
15,93,9,10,10,9,201.5,0.9215577244758606
16,94,9,10,10,10,200.5,0.9138965010643004
79,97,10,10,10,10,181.3333282470703,0.7591774463653564
1,100,10,10,10,10,113,0.03091078996658325
2,100,10,10,10,10,116.66666412353516,0.08008229732513428
4,95,10,10,9,10,113,0.03091078996658325
4,95,10,10,9,10,114,0.04447759687900543
5,92,10,9,9,10,103,-0.1117694079875946
5,92,10,9,9,10,92,-0.2856796085834503
6,90,10,8,9,9,84,-0.42576202750205994
6,90,10,8,9,9,84,-0.42576202750205994
2,80,10,10,8,8,260.6666564941406,1.3179945945739746
2,80,10,10,8,8,255.1666717529297,1.285156488418579
2,80,10,10,8,8,153.3333282470703,0.5009110569953918
2,80,10,10,8,8,196.1666717529297,0.8802515268325806
2,80,10,10,8,8,192.8333282470703,0.8538609743118286
2,80,10,10,8,8,189.6666717529297,0.8283647298812866
2,80,10,10,8,8,188.5,0.8188635110855103
2,80,10,10,8,8,175.5,0.7088282108306885
2,80,10,10,8,8,219.6666717529297,1.054479718208313
2,80,10,10,8,8,218.6666717529297,1.0474536418914795
2,80,10,10,8,8,218.6666717529297,1.0474536418914795
2,80,10,10,8,8,183.1666717529297,0.7746673226356506
2,80,10,10,8,8,224,1.0845597982406616
2,80,10,10,8,8,313.8333435058594,1.603819727897644
1,100,10,8,10,10,77,-0.559745728969574
2,100,10,8,10,10,77.66666412353516,-0.5464711785316467
4,100,10,9,10,9,78.66666412353516,-0.5267711281776428
4,100,10,9,10,9,77.66666412353516,-0.5464711785316467
4,100,10,9,10,9,76.66666412353516,-0.5664259791374207
4,100,10,9,10,9,75.5,-0.5900388360023499
4,100,10,9,10,9,72.33333587646484,-0.6560166478157043
4,100,10,9,10,9,67,-0.7739568948745728
4,100,10,9,10,9,75.16666412353516,-0.5968519449234009
2,93,9,8,10,9,73.33333587646484,-0.6348745822906494
4,95,10,9,10,10,73.33333587646484,-0.6348745822906494
4,95,10,9,10,10,73.33333587646484,-0.6348745822906494
4,95,10,9,10,10,73.33333587646484,-0.6348745822906494
5,96,9,9,10,9,73.33333587646484,-0.6348745822906494
9,89,9,8,10,9,73.33333587646484,-0.6348745822906494
9,89,9,8,10,9,53.33333206176758,-1.125243067741394
75,87,9,8,10,9,58.16666793823242,-0.9916602373123168
2,100,10,10,10,10,54.33333206176758,-1.096638321876526
4,100,10,10,10,10,54.33333206176758,-1.096638321876526
8,93,10,10,10,10,38.33333206176758,-1.6337629556655884
8,93,10,10,10,10,34.33333206176758,-1.803458571434021
8,93,10,10,10,10,34.33333206176758,-1.803458571434021
1,100,10,10,10,10,341.8333435058594,1.7354164123535156
2,90,7,10,10,8,340.8333435058594,1.730905055999756
3,93,8,10,10,9,342.8333435058594,1.7399144172668457
3,93,8,10,10,9,336.6666564941406,1.7119642496109009
3,93,8,10,10,9,332.5,1.692787766456604
5,96,9,10,10,9,328.3333435058594,1.6733696460723877
7,97,9,10,10,9,323.1666564941406,1.6489461660385132
8,98,9,10,10,10,317,1.6192786693572998
8,98,9,10,10,10,314.8333435058594,1.608717918395996
9,93,9,10,10,9,293.1666564941406,1.4989242553710938
9,93,9,10,10,9,298.3333435058594,1.52582585811615
9,93,9,10,10,9,297.3333435058594,1.5206551551818848
11,93,9,10,10,9,297.1666564941406,1.5197917222976685
13,94,10,10,10,9,306.6666564941406,1.5682480335235596
13,94,10,10,10,9,304.5,1.5573304891586304
16,93,10,10,9,9,303.5,1.5522648096084597
1,100,10,10,8,10,133.3333282470703,0.2856997847557068
3,100,10,10,9,10,176.3333282470703,0.7161223292350769
1,100,10,10,10,10,108.16666412353516,-0.03640266135334968
2,100,10,10,10,10,116.66666412353516,0.08008229732513428
2,100,10,10,10,10,106,-0.06755998730659485
2,100,10,10,10,10,107.16666412353516,-0.0507051907479763
2,100,10,10,10,10,104,-0.09689122438430786
3,93,9,9,9,9,103.33333587646484,-0.1067941039800644
3,93,9,9,9,9,102.16666412353516,-0.12427815794944765
3,93,9,9,9,9,95.66666412353516,-0.2255009114742279
5,92,10,9,9,9,97.83333587646484,-0.19101521372795105
5,92,10,9,9,9,96.83333587646484,-0.20683544874191284
5,92,10,9,9,9,96.83333587646484,-0.20683544874191284
1,100,0,0,0,0,97.83333587646484,-0.19101521372795105
1,100,0,0,0,0,96.83333587646484,-0.20683544874191284
3,100,10,10,9,10,97.83333587646484,-0.19101521372795105
3,100,10,10,9,10,95.66666412353516,-0.2255009114742279
4,100,10,10,9,10,94.66666412353516,-0.24168093502521515
4,100,10,10,9,10,94.66666412353516,-0.24168093502521515
4,100,10,10,9,10,92.5,-0.2773333489894867
4,100,10,10,9,10,90.33333587646484,-0.3138309121131897
4,100,10,10,9,10,89.16666412353516,-0.33384814858436584
4,100,10,10,9,10,83.66666412353516,-0.431884229183197
4,100,10,10,9,10,84.83333587646484,-0.4105607867240906
6,100,10,10,10,10,84.83333587646484,-0.4105607867240906
6,100,10,10,10,10,84.83333587646484,-0.4105607867240906
6,100,10,10,10,10,87,-0.3717268109321594
7,100,10,10,10,10,87,-0.3717268109321594
7,100,10,10,10,10,86,-0.3895288109779358
1,89,10,6,8,10,94,-0.2525632977485657
2,100,10,8,9,10,93,-0.26903262734413147
2,100,10,8,9,10,85,-0.4075385928153992
2,80,8,7,8,7,64.16666412353516,-0.8404920697212219
2,80,8,7,8,7,65.16666412353516,-0.8166794776916504
2,80,8,7,8,7,58.16666793823242,-0.9916602373123168
3,87,9,7,9,8,48,-1.2874815464019775
3,87,9,7,9,8,47,-1.319900631904602
3,87,9,7,9,8,48,-1.2874815464019775
3,87,9,7,9,8,47,-1.319900631904602
3,87,9,7,9,8,56.5,-1.0364261865615845
3,87,9,7,9,8,53.5,-1.1204384565353394
3,87,9,7,9,8,44.5,-1.40406596660614
1,100,10,10,10,10,195.8333282470703,0.8776331543922424
2,100,10,10,10,9,239.6666717529297,1.1886578798294067
2,100,10,10,10,9,235.6666717529297,1.1627416610717771
2,100,10,10,10,9,143.6666717529297,0.400639146566391
2,100,10,10,10,9,137.3333282470703,0.33121544122695923
2,100,10,10,10,9,136.1666717529297,0.3180789053440094
2,100,10,10,10,9,102.66666412353516,-0.11676086485385896
1,100,8,10,8,8,266.8333435058594,1.3539986610412598
1,100,8,10,8,8,266.8333435058594,1.3539986610412598
2,100,9,10,9,9,267.8333435058594,1.3597588539123535
2,100,9,10,9,9,193.6666717529297,0.8605015873908997
2,100,9,10,9,9,190.6666717529297,0.8364620804786682
2,100,9,10,9,9,211.5,0.9961410164833068
2,100,9,10,9,9,213.6666717529297,1.011834979057312
2,100,9,10,9,9,252.3333282470703,1.2679624557495115
3,100,9,10,9,9,248.3333282470703,1.2433576583862305
3,100,9,10,9,9,246.1666717529297,1.229863524436951
3,100,9,10,9,9,229.6666717529297,1.1230295896530151
3,100,9,10,9,9,191.8333282470703,0.8458554148674011
3,100,9,10,9,9,190.8333282470703,0.8378072381019592
3,100,9,10,9,9,270,1.372165560722351
5,100,10,10,10,10,267,1.354960560798645
5,100,10,10,10,10,300,1.5344040393829346
1,100,10,10,10,10,106.33333587646484,-0.06272566318511963
2,100,10,10,10,10,105.33333587646484,-0.07727563381195068
5,92,10,8,10,9,96.33333587646484,-0.21480724215507507
5,92,10,8,10,9,105.33333587646484,-0.07727563381195068
9,93,10,9,10,9,103.33333587646484,-0.1067941039800644
9,93,10,9,10,9,102.33333587646484,-0.12176847457885742
9,93,10,9,10,9,103.33333587646484,-0.1067941039800644
1,80,10,10,10,10,103,-0.1117694079875946
3,93,9,10,10,10,101,-0.141963392496109
8,98,10,10,10,10,91,-0.30250871181488037
10,96,10,9,10,9,90,-0.31952357292175293
11,95,9,9,10,9,72,-0.6631293892860413
12,95,10,9,10,9,70,-0.7065083980560303
12,95,10,9,10,9,69,-0.7286644577980042
13,95,10,9,10,9,48,-1.2874815464019775
18,96,10,9,10,9,82,-0.4628682732582092
19,96,10,9,10,9,81,-0.4817621111869812
21,95,10,9,10,9,122,0.1489134430885315
23,95,10,9,10,9,84,-0.42576202750205994
24,95,10,9,10,9,83,-0.44420355558395386
24,95,10,9,10,9,83,-0.44420355558395386
1,100,10,10,10,10,112.66666412353516,0.02636135183274746
1,100,10,10,10,10,113.66666412353516,0.03996854275465011
1,100,10,10,10,10,111.66666412353516,0.01263300981372594
1,100,10,10,10,10,90,-0.31952357292175293
2,90,9,9,10,10,93,-0.26903262734413147
2,90,9,9,10,10,75,-0.6002699136734009
1,100,10,8,8,8,83,-0.44420355558395386
1,100,10,8,8,8,83,-0.44420355558395386
1,100,10,8,8,8,82,-0.4628682732582092
1,100,10,8,8,8,81,-0.4817621111869812
1,100,10,8,8,8,80,-0.500890851020813
1,100,10,8,8,8,81,-0.4817621111869812
1,100,10,8,8,8,78,-0.5398761034011841
1,100,10,10,10,10,85,-0.4075385928153992
1,100,10,10,10,10,84,-0.42576202750205994
1,100,10,10,10,10,92,-0.2856796085834503
2,100,9,9,9,9,72,-0.6631293892860413
2,100,9,9,9,9,92,-0.2856796085834503
2,100,9,9,9,9,58,-0.9960789680480956
3,100,9,9,9,9,70,-0.7065083980560303
3,100,9,9,9,9,69,-0.7286644577980042
3,100,9,9,9,9,74,-0.6209391951560974
3,100,9,9,9,9,74,-0.6209391951560974
3,100,9,9,9,9,74,-0.6209391951560974
3,100,9,9,9,9,76,-0.579874575138092
3,100,9,9,9,9,75,-0.6002699136734009
3,100,9,9,9,9,75,-0.6002699136734009
1,100,10,10,10,10,98,-0.18839393556118011
1,100,10,10,10,10,96,-0.22014454007148743
1,100,10,10,10,10,95,-0.23626874387264252
1,100,10,10,10,10,109,-0.02458484657108783
1,100,10,10,10,10,106,-0.06755998730659485
1,100,10,10,10,10,104,-0.09689122438430786
1,100,10,10,10,10,103,-0.1117694079875946
2,100,10,10,10,10,105,-0.0821562185883522
3,100,10,10,9,10,107,-0.053101796656847
4,100,10,10,10,10,92,-0.2856796085834503
4,100,10,10,10,10,92,-0.2856796085834503
4,100,10,10,10,10,95,-0.23626874387264252
4,100,10,10,10,10,94,-0.2525632977485657
1,100,10,10,10,10,105.33333587646484,-0.07727563381195068
2,100,10,10,10,10,105.33333587646484,-0.07727563381195068
2,100,10,10,10,10,104.16666412353516,-0.09442559629678726
2,100,10,10,10,10,102.16666412353516,-0.12427815794944765
2,100,10,10,10,10,101,-0.141963392496109
2,100,10,10,10,10,102.16666412353516,-0.12427815794944765
2,100,10,10,10,10,99,-0.17276093363761902
2,100,10,10,10,10,97.83333587646484,-0.19101521372795105
2,100,10,10,10,10,96.83333587646484,-0.20683544874191284
2,100,10,10,10,10,90.33333587646484,-0.3138309121131897
2,100,10,10,10,10,91.5,-0.29407140612602234
2,100,10,10,10,10,94.66666412353516,-0.24168093502521515
2,100,10,10,10,10,93.66666412353516,-0.25803348422050476
3,100,10,10,10,10,93.5,-0.26077592372894287
29,97,10,10,10,10,76.66666412353516,-0.5664259791374207
1,97,10,10,10,8,185.8333282470703,0.7969239950180054
2,100,10,10,10,8,183.6666717529297,0.7788650393486023
5,100,10,10,10,9,184.6666717529297,0.787226676940918
7,100,10,10,10,9,181.6666717529297,0.7620058059692383
8,100,10,10,10,9,178.6666717529297,0.7363649606704712
8,100,10,10,10,9,176.5,0.7175768613815308
8,100,10,10,10,9,178.5,0.7349272966384888
10,100,10,10,10,9,173.5,0.6911789774894714
11,100,10,10,10,9,170.3333282470703,0.662814736366272
11,100,10,10,10,9,169.3333282470703,0.6537481546401978
11,100,10,10,10,9,158,0.5470765233039856
12,100,10,10,10,9,160.1666717529297,0.5680490136146545
15,100,10,10,10,9,160.1666717529297,0.5680490136146545
15,100,10,10,10,9,165.1666717529297,0.6153841614723206
17,100,10,10,10,9,163.1666717529297,0.5966246724128723
18,100,10,10,10,9,164.5,0.6091561913490295
1,100,10,10,10,10,46.16666793823242,-1.347447633743286
1,100,10,10,10,10,50.16666793823242,-1.2194976806640625
3,93,8,9,9,9,49.16666793823242,-1.250502347946167
3,93,8,9,9,9,49,-1.2557313442230225
3,93,8,9,9,9,48,-1.2874815464019775
3,93,8,9,9,9,49,-1.2557313442230225
4,93,8,9,9,9,47,-1.319900631904602
4,93,8,9,9,9,45.83333206176758,-1.3586061000823977
4,93,8,9,9,9,42.66666793823242,-1.4688488245010376
4,93,8,9,9,9,43.66666793823242,-1.4331750869750977
4,93,8,9,9,9,43.66666793823242,-1.4331750869750977
4,93,8,9,9,9,53.83333206176758,-1.1108744144439695
3,93,10,10,9,9,87.16666412353516,-0.3687795400619507
7,94,10,10,9,9,73,-0.6418896317481995
9,96,10,10,9,10,87.16666412353516,-0.3687795400619507
10,96,10,10,9,10,85,-0.4075385928153992
11,95,10,10,9,9,83.83333587646484,-0.4288201928138733
11,95,10,10,9,9,82.83333587646484,-0.44729843735694885
11,95,10,10,9,9,78.5,-0.5300371050834656
11,95,10,10,9,9,78.5,-0.5300371050834656
13,95,10,10,9,9,80.66666412353516,-0.4881119132041931
14,96,10,10,9,9,80.66666412353516,-0.4881119132041931
15,96,9,10,9,9,79.5,-0.5105448365211487
93,94,10,10,10,10,67.66666412353516,-0.7587108612060547
1,100,10,10,10,10,159.8333282470703,0.5648410320281982
1,100,10,10,10,10,161,0.5760399103164673
1,100,10,10,10,10,157.6666717529297,0.5438244938850403
1,100,10,10,10,10,160.5,0.5712503790855408
1,100,10,10,10,10,131.1666717529297,0.26047155261039734
1,100,10,10,10,10,131.1666717529297,0.26047155261039734
2,90,10,10,10,9,135.5,0.3105212450027466
3,93,10,10,10,9,134.3333282470703,0.29720553755760193
3,93,10,10,10,9,133.3333282470703,0.2856997847557068
2,100,9,9,10,10,100.66666412353516,-0.14705397188663483
2,100,9,9,10,10,118.5,0.10409165918827055
2,100,9,9,10,10,120.66666412353516,0.13199183344841003
2,100,9,9,10,10,117.5,0.09104250371456146
2,100,9,9,10,10,115.33333587646484,0.06238310784101486
2,100,9,9,10,10,114.16666412353516,0.04672735184431076
2,100,9,9,10,10,106.66666412353516,-0.05790601670742035
2,100,9,9,10,10,107.83333587646484,-0.04115548729896545
2,100,9,9,10,10,107.83333587646484,-0.04115548729896545
2,100,9,9,10,10,107.83333587646484,-0.04115548729896545
2,100,9,9,10,10,111,0.0034129845444113
2,100,9,9,10,10,110,-0.01052241772413253
2,100,9,9,10,10,110,-0.01052241772413253
2,100,9,9,10,10,91.83333587646484,-0.2884719967842102
2,100,10,10,10,10,61,-0.9184235334396362
4,95,10,10,10,10,62,-0.8933847546577454
5,96,10,10,9,10,60,-0.9438757300376892
6,97,10,10,9,10,60,-0.9438757300376892
6,97,10,10,9,10,59,-0.969756007194519
6,97,10,10,9,10,60,-0.9438757300376892
6,97,10,10,9,10,58,-0.9960789680480956
6,97,10,10,9,10,57,-1.0228594541549685
6,97,10,10,9,10,56,-1.0501141548156738
6,97,10,10,9,10,53,-1.1348973512649536
6,97,10,10,9,10,54,-1.1061142683029177
7,94,10,10,9,10,53,-1.1348973512649536
7,94,10,10,9,10,55,-1.0778594017028809
7,94,10,10,9,10,54,-1.1061142683029177
98,97,10,10,9,10,47.33333206176758,-1.3090182542800903
3,100,10,9,10,10,78,-0.5398761034011841
3,100,10,9,10,10,76,-0.579874575138092
3,100,10,9,10,10,74,-0.6209391951560974
3,100,10,9,10,10,74,-0.6209391951560974
3,100,10,9,10,10,69,-0.7286644577980042
